Epoch   Train_L_loss   Train_U_loss   Val_L_loss   Val_U_loss   Val_dice   Val_MSE   best_epoch
 34        0.2270         0.6474        0.0158       0.6326      0.9842     0.6326       19
 35        0.4641         0.7401        0.0158       0.6326      0.9842     0.6326       19
 36        0.3962         0.7232        0.0158       0.6326      0.9842     0.6326       19
 37        0.3876         0.6656        0.0158       0.6326      0.9842     0.6326       19
 38        0.4842         0.7906        0.0158       0.6326      0.9842     0.6326       19
 39        0.4464         0.7412        -0.0004       0.6897      1.0004     0.6897       39
 40        0.2345         0.7284        -0.0004       0.6897      1.0004     0.6897       39
 41        0.3379         0.6757        -0.0004       0.6897      1.0004     0.6897       39
 42        0.4317         0.6617        -0.0004       0.6897      1.0004     0.6897       39
 43        0.7695         0.7263        -0.0004       0.6897      1.0004     0.6897       39
 44        0.4721         0.7327        -0.0004       0.6897      1.0004     0.6897       39
 45        0.3349         0.6758        -0.0004       0.6897      1.0004     0.6897       39
 46        0.3423         0.6904        -0.0004       0.6897      1.0004     0.6897       39
 47        0.4392         0.7101        -0.0004       0.6897      1.0004     0.6897       39
 48        0.3610         0.6191        -0.0004       0.6897      1.0004     0.6897       39
 49        0.3796         0.8218        -0.0004       0.6897      1.0004     0.6897       39
 50        0.4210         0.6822        -0.0004       0.6897      1.0004     0.6897       39
 51        0.3601         0.6837        -0.0004       0.6897      1.0004     0.6897       39
 52        0.5006         0.7146        -0.0004       0.6897      1.0004     0.6897       39
 53        0.3417         0.7869        -0.0004       0.6897      1.0004     0.6897       39
 54        0.3023         0.6234        -0.0004       0.6897      1.0004     0.6897       39
 55        0.2285         0.6086        -0.0004       0.6897      1.0004     0.6897       39
 56        0.4091         0.6409        -0.0004       0.6897      1.0004     0.6897       39
 57        0.2594         0.6792        -0.0004       0.6897      1.0004     0.6897       39
 58        0.2553         0.7057        -0.0004       0.6897      1.0004     0.6897       39
 59        0.4248         0.7115        0.0520       0.6720      0.9480     0.6720       39
 60        0.5343         0.7452        0.0520       0.6720      0.9480     0.6720       39
 61        0.0982         0.7195        0.0520       0.6720      0.9480     0.6720       39
 62        0.2229         0.6621        0.0520       0.6720      0.9480     0.6720       39
 63        0.3812         0.7011        0.0520       0.6720      0.9480     0.6720       39
 64        0.5059         0.7923        0.0520       0.6720      0.9480     0.6720       39
 65        0.5499         0.7265        0.0520       0.6720      0.9480     0.6720       39
 66        0.3910         0.6565        0.0520       0.6720      0.9480     0.6720       39
 67        0.2606         0.7394        0.0520       0.6720      0.9480     0.6720       39
 68        0.5435         0.7878        0.0520       0.6720      0.9480     0.6720       39
 69        0.5551         0.7624        0.0520       0.6720      0.9480     0.6720       39
 70        0.3438         0.7365        0.0520       0.6720      0.9480     0.6720       39
 71        0.3955         0.7194        0.0520       0.6720      0.9480     0.6720       39
 72        0.4243         0.7760        0.0520       0.6720      0.9480     0.6720       39
 73        0.3330         0.6183        0.0520       0.6720      0.9480     0.6720       39
 74        0.2014         0.6356        0.0520       0.6720      0.9480     0.6720       39
 75        0.2510         0.6949        0.0520       0.6720      0.9480     0.6720       39
 76        0.3911         0.7471        0.0520       0.6720      0.9480     0.6720       39
 77        0.3871         0.7433        0.0520       0.6720      0.9480     0.6720       39
 78        0.1903         0.7025        0.0520       0.6720      0.9480     0.6720       39
 79        0.2505         0.7544        -0.0575       0.6248      1.0575     0.6248       79
 80        0.2455         0.6921        -0.0575       0.6248      1.0575     0.6248       79
 81        0.6045         0.7208        -0.0575       0.6248      1.0575     0.6248       79
 82        0.5391         0.6714        -0.0575       0.6248      1.0575     0.6248       79
 83        0.0984         0.6760        -0.0575       0.6248      1.0575     0.6248       79
 84        0.4385         0.6591        -0.0575       0.6248      1.0575     0.6248       79
 85        0.0987         0.7666        -0.0575       0.6248      1.0575     0.6248       79
 86        0.1529         0.7135        -0.0575       0.6248      1.0575     0.6248       79
 87        0.3052         0.5814        -0.0575       0.6248      1.0575     0.6248       79
 88        0.1812         0.6668        -0.0575       0.6248      1.0575     0.6248       79
 89        0.2410         0.6281        -0.0575       0.6248      1.0575     0.6248       79
 90        0.5175         0.8054        -0.0575       0.6248      1.0575     0.6248       79
 91        0.0065         0.6667        -0.0575       0.6248      1.0575     0.6248       79
 92        0.2033         0.6613        -0.0575       0.6248      1.0575     0.6248       79
 93        0.5548         0.7673        -0.0575       0.6248      1.0575     0.6248       79
 94        0.2690         0.7782        -0.0575       0.6248      1.0575     0.6248       79
 95        0.4287         0.8508        -0.0575       0.6248      1.0575     0.6248       79
 96        0.5120         0.6222        -0.0575       0.6248      1.0575     0.6248       79
 97        -0.0534         0.6417        -0.0575       0.6248      1.0575     0.6248       79
 98        0.1803         0.7906        -0.0575       0.6248      1.0575     0.6248       79
 99        0.4085         0.7866        -0.0827       0.6223      1.0827     0.6223       99
100        0.4903         0.6167        -0.0827       0.6223      1.0827     0.6223       99
101        0.6440         0.6564        -0.0827       0.6223      1.0827     0.6223       99
102        0.6289         0.7626        -0.0827       0.6223      1.0827     0.6223       99
103        0.1012         0.7319        -0.0827       0.6223      1.0827     0.6223       99
104        0.3921         0.7894        -0.0827       0.6223      1.0827     0.6223       99
105        0.2753         0.7504        -0.0827       0.6223      1.0827     0.6223       99
106        0.6364         0.7586        -0.0827       0.6223      1.0827     0.6223       99
107        0.3950         0.6112        -0.0827       0.6223      1.0827     0.6223       99
108        0.3366         0.7397        -0.0827       0.6223      1.0827     0.6223       99
109        0.3917         0.6882        -0.0827       0.6223      1.0827     0.6223       99
110        0.2554         0.7037        -0.0827       0.6223      1.0827     0.6223       99
111        0.3494         0.7736        -0.0827       0.6223      1.0827     0.6223       99
112        0.3081         0.8215        -0.0827       0.6223      1.0827     0.6223       99
113        0.5712         0.7681        -0.0827       0.6223      1.0827     0.6223       99
114        0.0762         0.7081        -0.0827       0.6223      1.0827     0.6223       99
115        0.2714         0.7638        -0.0827       0.6223      1.0827     0.6223       99
116        0.2240         0.7563        -0.0827       0.6223      1.0827     0.6223       99
117        0.6994         0.6881        -0.0827       0.6223      1.0827     0.6223       99
118        0.3171         0.7297        -0.0827       0.6223      1.0827     0.6223       99
119        0.3185         0.6726        -0.0606       0.6195      1.0606     0.6195       99
120        0.3508         0.7827        -0.0606       0.6195      1.0606     0.6195       99
121        0.3086         0.6927        -0.0606       0.6195      1.0606     0.6195       99
122        0.1748         0.7557        -0.0606       0.6195      1.0606     0.6195       99
123        0.0965         0.7092        -0.0606       0.6195      1.0606     0.6195       99
124        0.1145         0.5783        -0.0606       0.6195      1.0606     0.6195       99
125        0.4838         0.7063        -0.0606       0.6195      1.0606     0.6195       99
126        0.1516         0.7306        -0.0606       0.6195      1.0606     0.6195       99
127        0.5254         0.8046        -0.0606       0.6195      1.0606     0.6195       99
128        0.3246         0.7838        -0.0606       0.6195      1.0606     0.6195       99
129        0.5457         0.8148        -0.0606       0.6195      1.0606     0.6195       99
130        0.3406         0.6367        -0.0606       0.6195      1.0606     0.6195       99
131        0.4152         0.7482        -0.0606       0.6195      1.0606     0.6195       99
132        0.4360         0.6767        -0.0606       0.6195      1.0606     0.6195       99
133        0.5033         0.6408        -0.0606       0.6195      1.0606     0.6195       99
134        0.1078         0.7846        -0.0606       0.6195      1.0606     0.6195       99
135        0.3112         0.7326        -0.0606       0.6195      1.0606     0.6195       99
136        0.3876         0.7489        -0.0606       0.6195      1.0606     0.6195       99
137        0.2961         0.6843        -0.0606       0.6195      1.0606     0.6195       99
138        0.4284         0.6711        -0.0606       0.6195      1.0606     0.6195       99
139        0.4190         0.7152        -0.0788       0.6195      1.0788     0.6195       99
140        0.0674         0.6846        -0.0788       0.6195      1.0788     0.6195       99
141        0.2077         0.6736        -0.0788       0.6195      1.0788     0.6195       99
142        0.5019         0.8039        -0.0788       0.6195      1.0788     0.6195       99
143        0.3017         0.6789        -0.0788       0.6195      1.0788     0.6195       99
144        0.0686         0.7291        -0.0788       0.6195      1.0788     0.6195       99
145        0.4577         0.7465        -0.0788       0.6195      1.0788     0.6195       99
146        0.4322         0.7372        -0.0788       0.6195      1.0788     0.6195       99
147        0.1334         0.6535        -0.0788       0.6195      1.0788     0.6195       99
148        0.2358         0.6845        -0.0788       0.6195      1.0788     0.6195       99
149        0.4841         0.7434        -0.0788       0.6195      1.0788     0.6195       99
150        0.2776         0.6684        -0.0788       0.6195      1.0788     0.6195       99
151        0.0549         0.6808        -0.0788       0.6195      1.0788     0.6195       99
152        0.2261         0.5578        -0.0788       0.6195      1.0788     0.6195       99
153        0.4279         0.7616        -0.0788       0.6195      1.0788     0.6195       99
154        0.4270         0.6980        -0.0788       0.6195      1.0788     0.6195       99
155        0.3738         0.7293        -0.0788       0.6195      1.0788     0.6195       99
156        0.5475         0.6303        -0.0788       0.6195      1.0788     0.6195       99
157        0.0776         0.8076        -0.0788       0.6195      1.0788     0.6195       99
158        0.2184         0.8183        -0.0788       0.6195      1.0788     0.6195       99
159        0.0472         0.6248        -0.0610       0.6196      1.0610     0.6196       99
160        0.5075         0.6670        -0.0610       0.6196      1.0610     0.6196       99
161        -0.0516         0.7153        -0.0610       0.6196      1.0610     0.6196       99
162        0.5935         0.8016        -0.0610       0.6196      1.0610     0.6196       99
163        0.2512         0.6690        -0.0610       0.6196      1.0610     0.6196       99
164        -0.0266         0.7311        -0.0610       0.6196      1.0610     0.6196       99
165        0.3026         0.5698        -0.0610       0.6196      1.0610     0.6196       99
166        0.0179         0.6876        -0.0610       0.6196      1.0610     0.6196       99
167        0.3157         0.7413        -0.0610       0.6196      1.0610     0.6196       99
168        0.4798         0.7136        -0.0610       0.6196      1.0610     0.6196       99
169        0.5110         0.7129        -0.0610       0.6196      1.0610     0.6196       99
170        0.4866         0.7412        -0.0610       0.6196      1.0610     0.6196       99
171        0.3606         0.7197        -0.0610       0.6196      1.0610     0.6196       99
172        0.5707         0.6765        -0.0610       0.6196      1.0610     0.6196       99
173        -0.0069         0.7766        -0.0610       0.6196      1.0610     0.6196       99
174        0.1668         0.8155        -0.0610       0.6196      1.0610     0.6196       99
175        0.5391         0.7422        -0.0610       0.6196      1.0610     0.6196       99
176        0.3554         0.7238        -0.0610       0.6196      1.0610     0.6196       99
177        0.3586         0.6760        -0.0610       0.6196      1.0610     0.6196       99
178        0.1312         0.6755        -0.0610       0.6196      1.0610     0.6196       99
179        0.6762         0.7922        -0.0559       0.6172      1.0559     0.6172       99
180        0.4918         0.8015        -0.0559       0.6172      1.0559     0.6172       99
181        0.3670         0.7858        -0.0559       0.6172      1.0559     0.6172       99
182        0.0892         0.6842        -0.0559       0.6172      1.0559     0.6172       99
183        0.3176         0.7213        -0.0559       0.6172      1.0559     0.6172       99
184        0.2040         0.6819        -0.0559       0.6172      1.0559     0.6172       99
185        0.2413         0.7580        -0.0559       0.6172      1.0559     0.6172       99
186        0.4835         0.7063        -0.0559       0.6172      1.0559     0.6172       99
187        0.3492         0.6838        -0.0559       0.6172      1.0559     0.6172       99
188        0.3317         0.7120        -0.0559       0.6172      1.0559     0.6172       99
189        0.0829         0.7391        -0.0559       0.6172      1.0559     0.6172       99
190        0.0270         0.6951        -0.0559       0.6172      1.0559     0.6172       99
191        0.2960         0.8165        -0.0559       0.6172      1.0559     0.6172       99
192        0.4452         0.6599        -0.0559       0.6172      1.0559     0.6172       99
193        0.5403         0.7405        -0.0559       0.6172      1.0559     0.6172       99
194        0.1417         0.7447        -0.0559       0.6172      1.0559     0.6172       99
195        0.1634         0.7450        -0.0559       0.6172      1.0559     0.6172       99
196        0.2425         0.7335        -0.0559       0.6172      1.0559     0.6172       99
197        0.3868         0.7164        -0.0559       0.6172      1.0559     0.6172       99
198        0.2948         0.7427        -0.0559       0.6172      1.0559     0.6172       99
199        0.4182         0.7407        -0.0295       0.6163      1.0295     0.6163       99
200        0.0946         0.7371        -0.0295       0.6163      1.0295     0.6163       99
201        0.1632         0.6178        -0.0295       0.6163      1.0295     0.6163       99
202        0.3052         0.7458        -0.0295       0.6163      1.0295     0.6163       99
203        0.0217         0.6635        -0.0295       0.6163      1.0295     0.6163       99
204        0.2889         0.7302        -0.0295       0.6163      1.0295     0.6163       99
205        0.0979         0.6832        -0.0295       0.6163      1.0295     0.6163       99
206        0.5217         0.6845        -0.0295       0.6163      1.0295     0.6163       99
207        0.3366         0.7123        -0.0295       0.6163      1.0295     0.6163       99
208        0.3154         0.7755        -0.0295       0.6163      1.0295     0.6163       99
209        -0.0173         0.7151        -0.0295       0.6163      1.0295     0.6163       99
210        -0.0152         0.6897        -0.0295       0.6163      1.0295     0.6163       99
211        0.0746         0.6689        -0.0295       0.6163      1.0295     0.6163       99
212        0.3249         0.7250        -0.0295       0.6163      1.0295     0.6163       99
213        0.3469         0.7154        -0.0295       0.6163      1.0295     0.6163       99
214        0.2232         0.7009        -0.0295       0.6163      1.0295     0.6163       99
215        0.3086         0.7474        -0.0295       0.6163      1.0295     0.6163       99
216        0.1525         0.7576        -0.0295       0.6163      1.0295     0.6163       99
217        0.4700         0.7310        -0.0295       0.6163      1.0295     0.6163       99
218        0.3042         0.7505        -0.0295       0.6163      1.0295     0.6163       99
219        0.1496         0.7732        0.0668       0.5972      0.9332     0.5972       99
220        0.2335         0.7847        0.0668       0.5972      0.9332     0.5972       99
221        0.2654         0.7735        0.0668       0.5972      0.9332     0.5972       99
222        0.2849         0.7745        0.0668       0.5972      0.9332     0.5972       99
223        0.1938         0.7128        0.0668       0.5972      0.9332     0.5972       99
224        0.4453         0.6653        0.0668       0.5972      0.9332     0.5972       99
225        0.2174         0.7960        0.0668       0.5972      0.9332     0.5972       99
226        0.3360         0.7673        0.0668       0.5972      0.9332     0.5972       99
227        0.2769         0.6554        0.0668       0.5972      0.9332     0.5972       99
228        0.1634         0.6914        0.0668       0.5972      0.9332     0.5972       99
229        0.3538         0.6165        0.0668       0.5972      0.9332     0.5972       99
230        0.3203         0.7323        0.0668       0.5972      0.9332     0.5972       99
231        0.3716         0.7545        0.0668       0.5972      0.9332     0.5972       99
232        0.3831         0.7060        0.0668       0.5972      0.9332     0.5972       99
233        0.5000         0.8044        0.0668       0.5972      0.9332     0.5972       99
234        0.1391         0.6948        0.0668       0.5972      0.9332     0.5972       99
235        0.2065         0.6652        0.0668       0.5972      0.9332     0.5972       99
236        -0.0155         0.8267        0.0668       0.5972      0.9332     0.5972       99
237        0.3029         0.7441        0.0668       0.5972      0.9332     0.5972       99
238        0.1955         0.6628        0.0668       0.5972      0.9332     0.5972       99
239        0.3057         0.7404        -0.0789       0.6183      1.0789     0.6183       99
240        0.2116         0.6694        -0.0789       0.6183      1.0789     0.6183       99
241        0.5231         0.8254        -0.0789       0.6183      1.0789     0.6183       99
242        0.2767         0.7668        -0.0789       0.6183      1.0789     0.6183       99
243        0.4205         0.7488        -0.0789       0.6183      1.0789     0.6183       99
244        0.2755         0.6656        -0.0789       0.6183      1.0789     0.6183       99
245        0.5514         0.6505        -0.0789       0.6183      1.0789     0.6183       99
246        0.2309         0.7267        -0.0789       0.6183      1.0789     0.6183       99
247        0.0423         0.7261        -0.0789       0.6183      1.0789     0.6183       99
248        0.2668         0.7009        -0.0789       0.6183      1.0789     0.6183       99
249        0.3339         0.7072        -0.0789       0.6183      1.0789     0.6183       99
250        0.2594         0.8338        -0.0789       0.6183      1.0789     0.6183       99
251        0.2331         0.6868        -0.0789       0.6183      1.0789     0.6183       99
