Epoch   Train_L_loss   Train_U_loss   Val_L_loss   Val_U_loss   Val_dice   Val_MSE   best_epoch
 84        0.1258         0.5274        -0.0762       0.5991      1.0762     0.5991       59
 85        0.1699         0.5313        -0.0762       0.5991      1.0762     0.5991       59
 86        0.4653         0.6491        -0.0762       0.5991      1.0762     0.5991       59
 87        0.2504         0.5912        -0.0762       0.5991      1.0762     0.5991       59
 88        0.2111         0.5984        -0.0762       0.5991      1.0762     0.5991       59
 89        -0.0121         0.5855        -0.0762       0.5991      1.0762     0.5991       59
 90        0.0910         0.5258        -0.0762       0.5991      1.0762     0.5991       59
 91        0.1363         0.6124        -0.0762       0.5991      1.0762     0.5991       59
 92        0.1893         0.6459        -0.0762       0.5991      1.0762     0.5991       59
 93        -0.0198         0.5808        -0.0762       0.5991      1.0762     0.5991       59
 94        0.1817         0.5785        -0.0762       0.5991      1.0762     0.5991       59
 95        -0.1546         0.4880        -0.0762       0.5991      1.0762     0.5991       59
 96        0.1998         0.5730        -0.0762       0.5991      1.0762     0.5991       59
 97        0.1627         0.6246        -0.0762       0.5991      1.0762     0.5991       59
 98        -0.1211         0.5450        -0.0762       0.5991      1.0762     0.5991       59
 99        0.1780         0.6686        -0.0976       0.6003      1.0976     0.6003       99
100        0.2425         0.5313        -0.0976       0.6003      1.0976     0.6003       99
101        0.3834         0.6338        -0.0976       0.6003      1.0976     0.6003       99
102        0.2767         0.6101        -0.0976       0.6003      1.0976     0.6003       99
103        0.0420         0.5930        -0.0976       0.6003      1.0976     0.6003       99
104        0.1399         0.6366        -0.0976       0.6003      1.0976     0.6003       99
105        0.3304         0.4872        -0.0976       0.6003      1.0976     0.6003       99
106        0.2339         0.5706        -0.0976       0.6003      1.0976     0.6003       99
107        0.1459         0.5492        -0.0976       0.6003      1.0976     0.6003       99
108        0.3895         0.5206        -0.0976       0.6003      1.0976     0.6003       99
109        0.1655         0.5684        -0.0976       0.6003      1.0976     0.6003       99
110        0.0351         0.5764        -0.0976       0.6003      1.0976     0.6003       99
111        0.1224         0.7328        -0.0976       0.6003      1.0976     0.6003       99
112        0.2566         0.6007        -0.0976       0.6003      1.0976     0.6003       99
113        0.1298         0.6321        -0.0976       0.6003      1.0976     0.6003       99
114        0.0318         0.5030        -0.0976       0.6003      1.0976     0.6003       99
115        0.4985         0.5295        -0.0976       0.6003      1.0976     0.6003       99
116        0.1947         0.5064        -0.0976       0.6003      1.0976     0.6003       99
117        0.0840         0.5715        -0.0976       0.6003      1.0976     0.6003       99
118        0.1745         0.6220        -0.0976       0.6003      1.0976     0.6003       99
119        0.1438         0.5228        -0.0935       0.5905      1.0935     0.5905       99
120        0.2046         0.4894        -0.0935       0.5905      1.0935     0.5905       99
121        -0.1699         0.6165        -0.0935       0.5905      1.0935     0.5905       99
122        0.1860         0.5648        -0.0935       0.5905      1.0935     0.5905       99
123        -0.0731         0.5767        -0.0935       0.5905      1.0935     0.5905       99
124        0.1430         0.6345        -0.0935       0.5905      1.0935     0.5905       99
125        0.1231         0.5157        -0.0935       0.5905      1.0935     0.5905       99
126        0.1696         0.5534        -0.0935       0.5905      1.0935     0.5905       99
127        0.4520         0.6578        -0.0935       0.5905      1.0935     0.5905       99
128        0.0498         0.5922        -0.0935       0.5905      1.0935     0.5905       99
129        -0.1355         0.5417        -0.0935       0.5905      1.0935     0.5905       99
130        0.0497         0.6087        -0.0935       0.5905      1.0935     0.5905       99
131        0.2808         0.5680        -0.0935       0.5905      1.0935     0.5905       99
132        0.1930         0.6591        -0.0935       0.5905      1.0935     0.5905       99
133        -0.1346         0.5155        -0.0935       0.5905      1.0935     0.5905       99
134        0.0067         0.5885        -0.0935       0.5905      1.0935     0.5905       99
135        0.3121         0.5962        -0.0935       0.5905      1.0935     0.5905       99
136        0.3411         0.6254        -0.0935       0.5905      1.0935     0.5905       99
137        0.4291         0.4912        -0.0935       0.5905      1.0935     0.5905       99
138        0.1224         0.5902        -0.0935       0.5905      1.0935     0.5905       99
139        0.1483         0.4882        0.0285       0.5848      0.9715     0.5848       99
140        -0.0090         0.6820        0.0285       0.5848      0.9715     0.5848       99
141        0.1808         0.5239        0.0285       0.5848      0.9715     0.5848       99
142        0.3108         0.5377        0.0285       0.5848      0.9715     0.5848       99
143        0.0206         0.5320        0.0285       0.5848      0.9715     0.5848       99
144        0.0301         0.5778        0.0285       0.5848      0.9715     0.5848       99
145        -0.0593         0.6054        0.0285       0.5848      0.9715     0.5848       99
146        0.0246         0.5632        0.0285       0.5848      0.9715     0.5848       99
147        0.0425         0.5402        0.0285       0.5848      0.9715     0.5848       99
148        0.3399         0.5402        0.0285       0.5848      0.9715     0.5848       99
149        0.3277         0.5852        0.0285       0.5848      0.9715     0.5848       99
150        0.1667         0.6492        0.0285       0.5848      0.9715     0.5848       99
151        -0.0541         0.4788        0.0285       0.5848      0.9715     0.5848       99
152        0.3535         0.5524        0.0285       0.5848      0.9715     0.5848       99
153        0.3053         0.5343        0.0285       0.5848      0.9715     0.5848       99
154        0.0414         0.5770        0.0285       0.5848      0.9715     0.5848       99
155        0.0310         0.6236        0.0285       0.5848      0.9715     0.5848       99
156        0.4799         0.5703        0.0285       0.5848      0.9715     0.5848       99
157        0.1371         0.5700        0.0285       0.5848      0.9715     0.5848       99
158        0.1934         0.5100        0.0285       0.5848      0.9715     0.5848       99
159        0.1041         0.5018        -0.0846       0.6022      1.0846     0.6022       99
160        0.0404         0.5663        -0.0846       0.6022      1.0846     0.6022       99
161        0.1810         0.5491        -0.0846       0.6022      1.0846     0.6022       99
162        0.1323         0.6076        -0.0846       0.6022      1.0846     0.6022       99
163        -0.0527         0.5130        -0.0846       0.6022      1.0846     0.6022       99
164        0.0180         0.5102        -0.0846       0.6022      1.0846     0.6022       99
165        0.0333         0.6049        -0.0846       0.6022      1.0846     0.6022       99
166        0.3021         0.5668        -0.0846       0.6022      1.0846     0.6022       99
167        0.1630         0.6419        -0.0846       0.6022      1.0846     0.6022       99
168        0.2878         0.5699        -0.0846       0.6022      1.0846     0.6022       99
169        0.1655         0.4984        -0.0846       0.6022      1.0846     0.6022       99
170        -0.0321         0.6014        -0.0846       0.6022      1.0846     0.6022       99
171        0.1007         0.4669        -0.0846       0.6022      1.0846     0.6022       99
172        -0.0941         0.4995        -0.0846       0.6022      1.0846     0.6022       99
173        0.0007         0.5740        -0.0846       0.6022      1.0846     0.6022       99
174        0.0823         0.5000        -0.0846       0.6022      1.0846     0.6022       99
175        0.0056         0.6046        -0.0846       0.6022      1.0846     0.6022       99
176        -0.0029         0.6409        -0.0846       0.6022      1.0846     0.6022       99
177        0.1885         0.6860        -0.0846       0.6022      1.0846     0.6022       99
178        -0.0030         0.6001        -0.0846       0.6022      1.0846     0.6022       99
179        -0.1953         0.5477        -0.0951       0.6023      1.0951     0.6023       99
180        -0.1170         0.6508        -0.0951       0.6023      1.0951     0.6023       99
181        0.1669         0.6272        -0.0951       0.6023      1.0951     0.6023       99
182        0.1641         0.5746        -0.0951       0.6023      1.0951     0.6023       99
183        0.0577         0.4512        -0.0951       0.6023      1.0951     0.6023       99
184        0.0494         0.6052        -0.0951       0.6023      1.0951     0.6023       99
185        0.2210         0.5780        -0.0951       0.6023      1.0951     0.6023       99
186        0.2972         0.5741        -0.0951       0.6023      1.0951     0.6023       99
187        0.0890         0.6495        -0.0951       0.6023      1.0951     0.6023       99
188        0.1552         0.5916        -0.0951       0.6023      1.0951     0.6023       99
189        0.1080         0.5672        -0.0951       0.6023      1.0951     0.6023       99
190        0.0729         0.6600        -0.0951       0.6023      1.0951     0.6023       99
191        -0.0661         0.5294        -0.0951       0.6023      1.0951     0.6023       99
192        0.2802         0.6299        -0.0951       0.6023      1.0951     0.6023       99
193        0.1196         0.5516        -0.0951       0.6023      1.0951     0.6023       99
194        0.0454         0.5688        -0.0951       0.6023      1.0951     0.6023       99
195        -0.0835         0.6204        -0.0951       0.6023      1.0951     0.6023       99
196        0.3427         0.5675        -0.0951       0.6023      1.0951     0.6023       99
197        0.3200         0.5847        -0.0951       0.6023      1.0951     0.6023       99
198        0.1766         0.5902        -0.0951       0.6023      1.0951     0.6023       99
199        0.4336         0.5060        -0.0981       0.6033      1.0981     0.6033       199
200        0.0847         0.5431        -0.0981       0.6033      1.0981     0.6033       199
201        0.0134         0.4989        -0.0981       0.6033      1.0981     0.6033       199
202        0.2324         0.6382        -0.0981       0.6033      1.0981     0.6033       199
203        0.1767         0.6181        -0.0981       0.6033      1.0981     0.6033       199
204        0.1989         0.5980        -0.0981       0.6033      1.0981     0.6033       199
205        0.2661         0.6090        -0.0981       0.6033      1.0981     0.6033       199
206        0.2450         0.5298        -0.0981       0.6033      1.0981     0.6033       199
207        -0.1885         0.5937        -0.0981       0.6033      1.0981     0.6033       199
208        -0.1472         0.5739        -0.0981       0.6033      1.0981     0.6033       199
209        0.2380         0.5883        -0.0981       0.6033      1.0981     0.6033       199
210        0.1000         0.5547        -0.0981       0.6033      1.0981     0.6033       199
211        0.0784         0.5449        -0.0981       0.6033      1.0981     0.6033       199
212        -0.0441         0.5727        -0.0981       0.6033      1.0981     0.6033       199
213        0.1758         0.5801        -0.0981       0.6033      1.0981     0.6033       199
214        0.1501         0.6321        -0.0981       0.6033      1.0981     0.6033       199
215        0.4354         0.5353        -0.0981       0.6033      1.0981     0.6033       199
216        0.1373         0.6237        -0.0981       0.6033      1.0981     0.6033       199
217        -0.1379         0.6610        -0.0981       0.6033      1.0981     0.6033       199
218        0.1075         0.5676        -0.0981       0.6033      1.0981     0.6033       199
219        0.0946         0.5821        -0.1013       0.6043      1.1013     0.6043       219
220        0.1040         0.6576        -0.1013       0.6043      1.1013     0.6043       219
221        0.2608         0.5970        -0.1013       0.6043      1.1013     0.6043       219
222        0.2771         0.4616        -0.1013       0.6043      1.1013     0.6043       219
223        -0.0550         0.5360        -0.1013       0.6043      1.1013     0.6043       219
224        0.2001         0.5529        -0.1013       0.6043      1.1013     0.6043       219
225        0.1365         0.5039        -0.1013       0.6043      1.1013     0.6043       219
226        0.0791         0.6495        -0.1013       0.6043      1.1013     0.6043       219
227        0.2127         0.7120        -0.1013       0.6043      1.1013     0.6043       219
228        0.1564         0.5728        -0.1013       0.6043      1.1013     0.6043       219
229        -0.0820         0.5513        -0.1013       0.6043      1.1013     0.6043       219
230        0.0747         0.6189        -0.1013       0.6043      1.1013     0.6043       219
231        -0.0188         0.6654        -0.1013       0.6043      1.1013     0.6043       219
232        -0.0683         0.5462        -0.1013       0.6043      1.1013     0.6043       219
233        0.3416         0.6318        -0.1013       0.6043      1.1013     0.6043       219
234        0.2292         0.6881        -0.1013       0.6043      1.1013     0.6043       219
235        0.0350         0.5975        -0.1013       0.6043      1.1013     0.6043       219
236        0.0373         0.5935        -0.1013       0.6043      1.1013     0.6043       219
237        0.0996         0.5693        -0.1013       0.6043      1.1013     0.6043       219
238        0.3145         0.5148        -0.1013       0.6043      1.1013     0.6043       219
239        -0.0590         0.5209        -0.0905       0.6006      1.0905     0.6006       219
240        0.1583         0.5475        -0.0905       0.6006      1.0905     0.6006       219
241        -0.1868         0.4081        -0.0905       0.6006      1.0905     0.6006       219
242        0.1229         0.5270        -0.0905       0.6006      1.0905     0.6006       219
243        0.2056         0.6573        -0.0905       0.6006      1.0905     0.6006       219
244        -0.0164         0.6357        -0.0905       0.6006      1.0905     0.6006       219
245        0.0205         0.5317        -0.0905       0.6006      1.0905     0.6006       219
246        0.3293         0.5654        -0.0905       0.6006      1.0905     0.6006       219
247        0.0584         0.6499        -0.0905       0.6006      1.0905     0.6006       219
248        0.2472         0.5917        -0.0905       0.6006      1.0905     0.6006       219
249        -0.1115         0.4947        -0.0905       0.6006      1.0905     0.6006       219
250        -0.0911         0.5128        -0.0905       0.6006      1.0905     0.6006       219
251        -0.1094         0.5364        -0.0905       0.6006      1.0905     0.6006       219
